"STORE","STORE_NAME","STORE_CLASS","STORE_MGR_NAME","STORE_OPEN_DATE","STORE_CLOSE_DATE","PHONE_NUMBER","EMAIL","TOTAL_SQUARE_FT","SELLING_SQUARE_FT","LINEAR_DISTANCE","VAT_REGION","STOCKHOLDING_IND","CHANNEL_ID","FORMAT_NAME","STORE_FORMAT","MALL_NAME","TRANSFER_ZONE","DEFAULT_WH","DEFAULT_RDC","STOP_ORDER_DAYS","START_ORDER_DAYS","CURRENCY_CODE","LANG","TSF_ENTITY_ID","ORG_UNIT_ID","AUTO_RCV","STORE_TYPE","TIMEZONE_NAME","CUSTOMER_ORDER_LOC_IND","CREATE_ID","CREATE_DATETIME","BANNER_NAME","CHAIN_NAME","CHAIN_MGR_NAME","CHAIN_CURRENCY_CODE","CHANNEL_NAME","CHANNEL_TYPE","CO_NAME","CO_ADD1","CO_ADD2","CO_ADD3","CO_CITY","CO_STATE","CO_COUNTRY","CO_POST","CO_NAME_SECONDARY","CO_JURISDICTION_CODE","DISTRICT_NAME","DISTRICT_MGR_NAME","DISTRICT_CURRENCY_CODE","REGION_NAME","REGION_MGR_NAME","REGION_CURRENCY_CODE","COMPANY","CHAIN","AREA","REGION","DISTRICT","ADD_1","ADD_2","ADD_3","CITY","STATE","COUNTRY_ID","POST","CONTACT_NAME","COUNTY","JURISDICTION_CODE","AREA_NAME","AREA_CURRENCY_CODE","AREA_MGR_NAME","BUDGET_CCID","BRAND","BRAND_NAME","MAIN_BRAND","BUSINESS_UNIT","BUSSUNIT_DESC","BOX_DESC","STORE_COMP_STATUS","STORE_COMP_EFFECTIVE_DATE","STORE_COMP_DISCONTINUE_DATE","SOLO_MULTIBOX","LEGACY_STORE_CODE","RFID_ENABLED","ELIGIBLE_FOR_FORECAST"
30624,"BOO_CENTRO CORNICH","D","AKRAM ALI AHMED ALWESABI",21-01-19,19-12-19,"+966-138064247","boots.centrocorniche-epksa@alshaya.com","1572","1572","",6,"Y",4,"STAND-ALONE","STAND-ALONE","CENTRO CORNICH",1,"",,"1","60","SAR",1,79464,25680,"D","C","Asia/Riyadh","N","RMS01",07-09-21,"BOO_Boots","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","AL KHOBAR","","SAR","EASTERN PROVINCE","","SAR",1,1,5,28,141,"CENTRO CORNICH-DT","CENTRO CORNICH","","AL KHOBAR","X03","SAU","0","0","","","SAUDI ARABIA","SAR","","RB2-S847-BOO","BOO","Boots","BOO","WELNES","Wellness Division","BOO_CENTRO CORNICH - BOO","CLS",21-01-19,19-12-19,"SOLO","12400","","Y"
31873,"COL_ABC ASHRAFIA","A","STM",24-06-20,05-08-20,"+12345678","dummymail@alshaya.com","0","0","",8,"Y",25,"STAND-ALONE","STAND-ALONE","ABC ASHRAFIA",1,"800029",,"60","1","LBP",1,101,103,"D","C","Asia/Beirut","N","RMS01",30-05-22,"COL_COLLECTION_OF_STYLE","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","BEIRUT","","LBP","LEBANON","","LBP",1,1,7,7,118,"ABC ASHRAFIA","","","BEIRUT","X07","LBN","","","","","LEBANON","LBP","","RG1-5049-COL","COL","COLLECTION_OF_STYLE","COL","HENMAU","Hennes & Mauritz","COL_ABC ASHRAFIA - COL","CLS",24-06-20,05-08-20,"SOLO","1505","Y","Y"
31662,"MON_RED SEA MALL","A","STM",03-05-18,,"+12345678","dummymail@alshaya.com","0","0","",6,"Y",29,"STAND-ALONE","STAND-ALONE","RED SEA MALL",1,"800012",,"60","60","SAR",1,135,137,"D","C","Asia/Riyadh","N","RMS01",13-06-22,"MON_MONKI","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","JEDDAH","","SAR","WESTERN PROVINCE","","SAR",1,1,5,29,129,"RED SEA MALL","","","JEDDAH","X03","SAU","","","","","SAUDI ARABIA","SAR","","RB2-S065-MON","MON","MONKI","MON","HENMAU","Hennes & Mauritz","MON_RED SEA MALL - MON","LFL",03-05-18,,"SOLO","1420","","Y"
31902,"OTH_DUBAI MARINA MALL","A","STM",09-07-20,25-09-20,"+12345678","dummymail@alshaya.com","0","0","",14,"Y",27,"STAND-ALONE","STAND-ALONE","DUBAI MARINA MALL",1,"800008",,"60","1","AED",1,86,88,"D","C","Asia/Dubai","N","RMS01",20-06-22,"OTH_AND_OTHER_STORIES","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","DUBAI","","AED","UAE","","AED",1,1,12,12,159,"DUBAI MARINA MALL","","","DUBAI","X01","ARE","","","","","UNITED ARAB EMIRATES","AED","","RE1-D166-OTH","OTH","AND_OTHER_STORIES","OTH","HENMAU","Hennes & Mauritz","OTH_DUBAI MARINA MALL - OTH","CLS",09-07-20,25-09-20,"SOLO","1512","","Y"
31203,"POT_THE  AVENUES_KUWAIT","A","STM",13-06-12,,"965 22283370","pbavenue.kwt@alshaya.com","21560","17599","",7,"Y",44,"STAND-ALONE","STAND-ALONE","AVENUES MALL",1,"800006",,"60","60","KWD",1,81,82,"D","C","Asia/Kuwait","Y","RMS01",28-03-23,"POT_POTTERY_BARN","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","AL RAI","","KWD","KUWAIT","","KWD",1,1,6,6,168,"THE  AVENUES","","","AL RAI","X08","KWT","","","","","KUWAIT","KWD","","RA1-1674-POT","POT","POTTERY_BARN","POT","WELNES","Wellness Division","POT_THE  AVENUES_KUWAIT - POT","LFL",13-06-12,,"SOLO","332","Y","Y"
31304,"POT_VIRTUAL LOCATION","A","STM",16-03-10,,"12345678","dummymail@alshaya.com","0","0","",14,"Y",44,"STAND-ALONE","STAND-ALONE","VIRTUAL LOCATION",1,"800008",,"60","60","AED",1,86,88,"D","C","Asia/Dubai","Y","RMS01",28-03-23,"POT_POTTERY_BARN","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","DUBAI","","AED","UAE","","AED",1,1,12,12,159,"VIRTUAL LOCATION","","","DUBAI","X01","ARE","","","","","UNITED ARAB EMIRATES","AED","","RE1-Z854-POT","POT","POTTERY_BARN","POT","WELNES","Wellness Division","POT_VIRTUAL LOCATION - POT","LFL",16-03-10,,"SOLO","854","N","Y"
31144,"PBK_DOHA FESTIVAL CITY","A","STM",29-01-17,,"974-44521480","dummymail@alshaya.com","0","0","",12,"Y",54,"STAND-ALONE","STAND-ALONE","DOHA FESTIVAL CITY",1,"800025",,"60","60","QAR",1,92,91,"D","C","Asia/Qatar","Y","RMS01",30-03-23,"PBK_POTTERY_BARN_KIDS","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","DOHA CITY","","QAR","QATAR","","QAR",1,1,10,10,127,"DOHA FESTIVAL CITY","","","DOHA CITY","X04","QAT","","","","","QATAR","QAR","","RD1-3079-PBK","PBK","POTTERY_BARN_KIDS","PBK","WELNES","Wellness Division","PBK_DOHA FESTIVAL CITY - PBK","LFL",29-01-17,,"SOLO","13046","Y","Y"
1999,"AME_Like_Test_2","A","Amit",18-12-23,,"","","","","",6,"Y",3,"CONCESSION","CONCESSION","",1,"800008",,"","60","SAR",1,135,137,"D","C","Asia/Riyadh","N","ESUSER",18-12-23,"AME_AMERICAN_EAGLE","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","ABHA","","SAR","WESTERN PROVINCE","","SAR",1,1,5,29,142,"Sector 1","","","kuwait","","KWT","","","","","SAUDI ARABIA","SAR","","","AME","AMERICAN_EAGLE","AME","APPREL","Apparel","AME_Like_Test_2 - AME","PTL",19-12-23,29-03-26,"MULTI_CONC","20354","","Y"
30966,"MOT_MULTISTORE AVENUES","A","STM",05-07-20,,"+12345678","dummymail@alshaya.com","0","0","",7,"Y",7,"CONCESSION","CONCESSION","AVENUES MALL",1,"800004",,"60","1","KWD",1,81,82,"D","C","Asia/Kuwait","N","RMS01",07-09-21,"MOT_MOTHERCARE","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","AL RAI","","KWD","KUWAIT","","KWD",1,1,6,6,168,"MOT MULTISTORE AVENUES","THE AVENUES","","AL RAI","X08","KWT","","","","","KUWAIT","KWD","","RA1-Q456-MON","MON","MONKI","MON","HENMAU","Hennes & Mauritz","MOT_MULTISTORE AVENUES - MON","CLS",26-06-20,20-12-20,"BOX_CONC","15345","","Y"
33111,"ALS_POTTERY BARN VIRTUAL LOCATION","A","STM",26-04-11,,"12345678","dummymail@alshaya.com","0","0","",6,"Y",1,"CONCESSION","CONCESSION","POTTERY BARN VIRTUAL LOCATION",1,"800014",,"60","60","SAR",1,135,137,"D","C","Asia/Riyadh","Y","RMS01",28-03-23,"ALS_ALSHAYA","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","JEDDAH","","SAR","WESTERN PROVINCE","","SAR",1,1,5,29,129,"POTTERY BARN VIRTUAL LOCATION","","","JEDDAH","X03","SAU","","","","","SAUDI ARABIA","SAR","","RB2-Z202-POT","POT","POTTERY_BARN","POT","WELNES","Wellness Division","ALS_POTTERY BARN VIRTUAL LOCATION - POT","LFL",26-04-11,,"MULTI_CONC","202","N","Y"
33109,"ALS_MALL OF QATAR","A","STM",19-12-16,,"974-44529529","dummymail@alshaya.com","8450","6760","",12,"Y",1,"CONCESSION","CONCESSION","MALL OF QATAR",1,"800025",,"60","60","QAR",1,71463,25200,"D","C","Asia/Qatar","Y","RMS01",28-03-23,"ALS_ALSHAYA","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","DOHA CITY","","QAR","QATAR","","QAR",1,1,10,10,127,"MALL OF QATAR","","","DOHA CITY","X04","QAT","","","","","QATAR","QAR","","RD1-3604-POT","POT","POTTERY_BARN","POT","WELNES","Wellness Division","ALS_MALL OF QATAR - POT","LFL",16-03-10,,"MULTI_CONC","13090","Y","Y"
31343,"POT_STAFF SHOP Store UPD","A","STM",13-02-11,,"12345678","dummymail@alshaya.com","0","0","",7,"Y",44,"CONCESSION","CONCESSION","STAFF SHOPP",1,"800006",,"60","60","KWD",1,81,82,"D","C","Asia/Kuwait","Y","RMS01",28-03-23,"POT_POTTERY_BARN","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","KUWAIT CITY","","KWD","KUWAIT","","KWD",1,1,6,6,117,"STAFF SHOP","","","KUWAIT CITY","X08","KWT","","","","","KUWAIT","KWD","","RA1-1159-POT","POT","POTTERY_BARN","POT","WELNES","Wellness Division","POT_STAFF SHOP Store UPD - POT","LFL",13-02-11,,"MULTI_CONC","371","N","Y"
30825,"DEB_AVENUES MALL PHASE 4L
","A","PORTIA HOY",22-03-18,,"+965-22283402","portia.hoy@alshaya.com","0","0","",7,"Y",11,"CONCESSION","CONCESSION","AVENUES MALL",1,"800006",,"60","1","KWD",1,81,82,"D","C","Asia/Kuwait","N","RMS01",01-09-21,"DEB_DEBENHAM","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","AL RAI","","KWD","KUWAIT","","KWD",1,1,6,6,168,"THE AVENUES-PH4","THE AVENUES","","AL RAI","X08","KWT","","","","","KUWAIT","KWD","","RA1-Q182-PBK","PBK","POTTERY_BARN_KIDS","PBK","WELNES","Wellness Division","DEB_AVENUES MALL PHASE 4L
 - PBK","CLS",03-07-19,04-07-19,"BOX_CONC","10081","N","Y"
33105,"ALS_DALMA MALL","A","STM",03-10-12,,"12345678","dummymail@alshaya.com","0","0","",14,"Y",1,"CONCESSION","CONCESSION","DALMA MALL",1,"800008",,"60","60","AED",1,81463,25740,"D","C","Asia/Dubai","Y","RMS01",28-03-23,"ALS_ALSHAYA","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","ABU DHABI","","AED","UAE","","AED",1,1,12,12,162,"DALMA MALL","","","ABU DHABI","X01","ARE","","","","","UNITED ARAB EMIRATES","AED","","RE1-4449-PBK","PBK","POTTERY_BARN_KIDS","PBK","WELNES","Wellness Division","ALS_DALMA MALL - PBK","LFL",03-10-12,,"MULTI_CONC","466","N","Y"
30973,"AME_AMERICAN EAGLE NAMSHI_1","A","STM",15-04-22,26-03-24,"+12345678","dummymail@alshaya.com","1200","","",14,"N",16,"WEB STORE","WEB STORE","AMERICAN EAGLE NAMSHI",1,"800008",,"1","60","AED",1,86,88,"D","C","Asia/Dubai","N","RREDDY",19-06-23,"ALS_ALSHAYA","MIDDLE EAST","","","B2B","WHSL","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","AL AHSA","","SAR","CENTRAL PROVINCE","","SAR",1,1,5,30,186,"AMERICAN EAGLE NAMSHI","","","UAE CITY","X01","ARE","","","","","SAUDI ARABIA","SAR","","RE1-D117-AME","AME","AMERICAN_EAGLE","AME","APPREL","Apparel","AME_AMERICAN EAGLE NAMSHI_1 - AME","PTL",19-06-23,29-03-26,"MULTI","30973","N","Y"
31850,"HEN_UAE E-COMLOCATION","A","STM",11-02-18,,"+12345678","dummymail@alshaya.com","0","0","",14,"N",32,"WEB STORE","WEB STORE","UAE E-COM LOCATION",1,"800077",,"","60","AED",1,81463,25740,"Y","C","Asia/Dubai","Y","RMS01",09-06-22,"HEN_HENNES_&_MAURITZ","MIDDLE EAST","","","Online","WEBSTR","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","DUBAI","","AED","UAE","","AED",1,1,12,12,159,"UAE E-COM LOCATION","","","DUBAI","X01","ARE","","","","","UNITED ARAB EMIRATES","AED","","RE1-D372-MON","MON","MONKI","MON","HENMAU","Hennes & Mauritz","HEN_UAE E-COMLOCATION - MON","NEW",18-10-23,,"BOX_CONC","11115","N","Y"
30151,"ALS_NOON_UAE INTEGRATED MODEL","B","FADEL",24-11-25,,"","","1200","","",14,"N",16,"WEB STORE","WEB STORE","AMERICAN EAGLE NOON",1,"800008",,"","60","AED",1,86,88,"Y","C","Asia/Dubai","N","DMFUSER_AME",24-11-25,"ALS_ALSHAYA","MIDDLE EAST","","","B2B","WHSL","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","DUBAI","","AED","UAE","","AED",1,1,12,12,159,"MARKETPLACE_NOON","","","DUBAI","","ARE","","","","","UNITED ARAB EMIRATES","AED","","RE1-A582-AME","AME","AMERICAN_EAGLE","AME","APPREL","Apparel","ALS_NOON_UAE INTEGRATED MODEL - AME","PTL",25-11-25,29-03-26,"MULTI","30151","N","Y"
30151,"ALS_NOON_UAE INTEGRATED MODEL","B","FADEL",24-11-25,,"","","1200","","",14,"N",16,"WEB STORE","WEB STORE","AMERICAN EAGLE NOON",1,"800008",,"","60","AED",1,86,88,"Y","C","Asia/Dubai","N","DMFUSER_AME",24-11-25,"ALS_ALSHAYA","MIDDLE EAST","","","B2B","WHSL","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","DUBAI","","AED","UAE","","AED",1,1,12,12,159,"MARKETPLACE_NOON","","","DUBAI","","ARE","","","","","UNITED ARAB EMIRATES","AED","","RE1-A582-ALS","ALS","ALSHAYA","ALS","","","ALS_NOON_UAE INTEGRATED MODEL - ALS","PTL",25-11-25,,"MULTI","30151","N","Y"
30152,"ALS_NOON_KSA INTEGRATED MODEL","B","FADEL",24-11-25,,"","","1200","","",6,"N",16,"WEB STORE","WEB STORE","AMERICAN EAGLE NOON",1,"800011",,"","60","SAR",1,135,137,"Y","C","Asia/Riyadh","N","DMFUSER_AME",24-11-25,"ALS_ALSHAYA","MIDDLE EAST","","","B2B","WHSL","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","RIYADH","","SAR","CENTRAL PROVINCE","","SAR",1,1,5,30,131,"MARKETPLACE_NOON","","","RIYADH","","SAU","","","","","SAUDI ARABIA","SAR","","RB2-A640-ALS","ALS","ALSHAYA","ALS","","","ALS_NOON_KSA INTEGRATED MODEL - ALS","PTL",25-11-25,,"MULTI","30152","N","Y"
33187,"ALS_NAMSHI_KSA INTEGRATED MODEL","B","STM",01-08-23,,"+12345678","dummymail@alshaya.com","1200","","",6,"N",16,"WEB STORE","WEB STORE","AMERICAN EAGLE NAMSHI",1,"800011",,"","60","SAR",1,135,137,"Y","C","Asia/Riyadh","N","ALOK.KUMAR",26-06-23,"ALS_ALSHAYA","MIDDLE EAST","","","B2B","WHSL","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","RIYADH","","SAR","CENTRAL PROVINCE","","SAR",1,1,5,30,131,"AMERICAN EAGLE NAMSHI","","","RIYADH","X03","SAU","","","","","SAUDI ARABIA","SAR","","RB2-H640-ALS","ALS","ALSHAYA","ALS","","","ALS_NAMSHI_KSA INTEGRATED MODEL - ALS","PTL",26-06-23,,"MULTI","33187","N","Y"
31371,"POT_KWT E-COM LOCATION","A","STM",31-10-13,,"12345678","dummymail@alshaya.com","0","0","",7,"N",45,"WEB STORE","WEB STORE","KWT E-COM LOCATION",1,"800043",,"60","60","KWD",1,81,82,"Y","C","Asia/Kuwait","Y","RMS01",28-03-23,"POT_POTTERY_BARN","MIDDLE EAST","","","Online","WEBSTR","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","AL RAI","","KWD","KUWAIT","","KWD",1,1,6,6,168,"KWT E-COM LOCATION","","","AL RAI","X08","KWT","","","","","KUWAIT","KWD","","RA1-1198-POT","POT","POTTERY_BARN","POT","WELNES","Wellness Division","POT_KWT E-COM LOCATION - POT","LFL",31-10-13,,"SOLO","1067","Y","Y"
31236,"POT_UAE E-COM LOCATION","A","STM",13-10-12,,"12345678","dummymail@alshaya.com","0","0","",14,"N",45,"WEB STORE","WEB STORE","UAE E-COM LOCATION",1,"800044",,"60","60","AED",1,86,88,"Y","C","Asia/Dubai","Y","RMS01",28-03-23,"POT_POTTERY_BARN","MIDDLE EAST","","","Online","WEBSTR","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","DUBAI","","AED","UAE","","AED",1,1,12,12,159,"UAE E-COM LOCATION","","","DUBAI","X01","ARE","","","","","UNITED ARAB EMIRATES","AED","","RE1-D372-POT","POT","POTTERY_BARN","POT","WELNES","Wellness Division","POT_UAE E-COM LOCATION - POT","LFL",13-10-12,,"SOLO","11115","Y","Y"
31117,"PBK_KWT E-COM LOCATION","A","STM",26-04-20,,"12345678","dummymail@alshaya.com","0","0","",7,"N",43,"WEB STORE","WEB STORE","KWT E-COM LOCATION",1,"800043",,"60","60","KWD",1,81,82,"Y","C","Asia/Kuwait","Y","RMS01",30-03-23,"PBK_POTTERY_BARN_KIDS","MIDDLE EAST","","","Online","WEBSTR","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","AL RAI","","KWD","KUWAIT","","KWD",1,1,6,6,168,"KWT E-COM LOCATION","","","AL RAI","X08","KWT","","","","","KUWAIT","KWD","","RA1-1198-PBK","PBK","POTTERY_BARN_KIDS","PBK","WELNES","Wellness Division","PBK_KWT E-COM LOCATION - PBK","LFL",26-04-20,,"SOLO","1067","Y","Y"
30118,"WES_DOHA FESTIVAL CITY","B","IDHELMEN DE GUZMAN",05-04-17,,"+974-44529909","westelm.dfc-qtr@alshaya.com","7933","7513","",12,"Y",6,"MALL","MALL","DOHA FESTIVAL CITY MALL",1,"800025",,"","60","QAR",1,71463,25200,"D","C","Asia/Qatar","N","RMS01",06-09-21,"WES_WEST_ELM","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","DOHA CITY","","QAR","QATAR","","QAR",1,1,10,10,127,"DOHA FESTIVAL CITY","DOHA FESTIVAL CITY","","DOHA CITY","X04","QAT","","","","","QATAR","QAR","","RD1-3707-WES","WES","WEST_ELM","WES","WELNES","Wellness Division","WES_DOHA FESTIVAL CITY - WES","LFL",05-04-17,,"SOLO","13059","","Y"
30125,"WES_RED SEA MALL","C","BANDERR ALMUTAIRRI",18-10-18,,"+966-122617542","westelm.redsea-wpksa@alshaya.com","10333","8288","",6,"Y",6,"MALL","MALL","RED SEA MALL",1,"800014",,"","60","SAR",1,135,137,"D","C","Asia/Riyadh","Y","RMS01",06-09-21,"WES_WEST_ELM","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","JEDDAH","","SAR","WESTERN PROVINCE","","SAR",1,1,5,29,129,"RED SEA MALL","RED SEA MALL","","JEDDAH","X03","SAU","","","","","SAUDI ARABIA","SAR","","RB2-S066-WES","WES","WEST_ELM","WES","WELNES","Wellness Division","WES_RED SEA MALL - WES","LFL",18-10-18,,"SOLO","20144","","Y"
30122,"WES_OTHAIM MALL DAMMAM","D","SAEED MOHAMMED AL BISHI",08-06-18,21-11-21,"+966-138064282","westelm.othaim-epksa@alshaya.com","10473","8374","",6,"Y",6,"MALL","MALL","OTHAIM MALL DAMMAM",1,"800014",,"0","60","SAR",1,135,137,"D","C","Asia/Riyadh","Y","RMS01",06-09-21,"WES_WEST_ELM","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","DAMMAM","","SAR","EASTERN PROVINCE","","SAR",1,1,5,28,138,"OTHAIM MALL-DAMMAM","OTHAIM MALL-DAMMAM","","DAMMAM","X03","SAU","","","","","SAUDI ARABIA","SAR","","RB2-S910-WES","WES","WEST_ELM","WES","WELNES","Wellness Division","WES_OTHAIM MALL DAMMAM - WES","LFL",08-06-18,21-11-21,"SOLO","20047","","Y"
30116,"WES_TURKI CENTRE","C","NASIR AL YAMI",06-04-18,,"+966-138064257","westelm.turkicentre-epksa@alshaya.com","9149","8374","",6,"Y",6,"MALL","MALL","TURKI CENTRE",1,"800014",,"","60","SAR",1,135,137,"D","C","Asia/Riyadh","Y","RMS01",06-09-21,"WES_WEST_ELM","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","AL KHOBAR","","SAR","EASTERN PROVINCE","","SAR",1,1,5,28,141,"TURKI CENTER-KHOBAR","TURKI CENTER-KHOBAR","","AL KHOBAR","X03","SAU","","","","","SAUDI ARABIA","SAR","","RB2-2390-WES","WES","WEST_ELM","WES","WELNES","Wellness Division","WES_TURKI CENTRE - WES","LFL",06-04-18,,"SOLO","12727","","Y"
95336,"AME TEST STORE","B","TEST_MANAGER",13-03-24,,"+966123456789","ABCD@alshaya.com","123456","","",6,"Y",1,"MALL","MALL","",1,"800106",,"","60","SAR",1,135,137,"D","C","Asia/Riyadh","N","GTANUSHA",13-03-24,"ALS_ALSHAYA","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","SAUDI ARABIA CITY","","SAR","CENTRAL PROVINCE","","SAR",1,1,5,30,140,"KSA-UAT-JEDDAH","KSA-UAT-JEDDAH","","SAUDI AREBIA CITY","X03","SAU","","","","","SAUDI ARABIA","SAR","","RB2-S935-AME","AME","AMERICAN_EAGLE","AME","APPREL","Apparel","AME TEST STORE - AME","LFL",13-03-24,29-03-26,"SOLO","95336","N","Y"
30730,"BOO_JUMEIRAH VILLAGE-","A","NA",22-07-06,21-02-19,"+971-44190058","boots.jum-uae@alshaya.com","1884","1884","",14,"Y",4,"MALL","MALL","JUMEIRAH VILLAGE",1,"",,"1","60","AED",1,86,88,"D","C","Asia/Dubai","N","RMS01",07-09-21,"BOO_Boots","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","DUBAI","","AED","UAE","","AED",1,1,12,12,159,"JUMEIRAH VILLAGE","JUMEIRAH","","DUBAI","X01","ARE","0","0","","","UNITED ARAB EMIRATES","AED","","RE1-4411-BOO","BOO","Boots","BOO","WELNES","Wellness Division","BOO_JUMEIRAH VILLAGE- - BOO","CLS",22-07-06,21-02-19,"SOLO","527","","Y"
30719,"BOO_ABRAJ AL BAIT CENTER","A","MOHAMMED ZAKARIA MOHAMMED MOSTAFA",11-01-17,19-12-19,"+966-122327875","boots.abraj-wpksa@alshaya.com","1195","1195","",6,"Y",4,"MALL","MALL","ABRAJ AL BAIT MECCA",1,"",,"1","60","SAR",1,76463,25420,"D","C","Asia/Riyadh","N","RMS01",07-09-21,"BOO_Boots","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","MECCA","","SAR","WESTERN PROVINCE","","SAR",1,1,5,29,136,"ABRAJ AL BAIT","ABRAJ AL BAIT","","MECCA","X03","SAU","0","0","","","SAUDI ARABIA","SAR","","RB2-2557-BOO","BOO","Boots","BOO","WELNES","Wellness Division","BOO_ABRAJ AL BAIT CENTER - BOO","CLS",11-01-17,19-12-19,"SOLO","490","","Y"
30612,"BOO_SULTAN MALL","B","JAMAL ABDULMONEM NASSER ABDULMONEM",09-05-16,17-07-19,"+966 12 2327897","boots.sultan-wpksa@alshaya.com","1076","1076","",6,"Y",4,"MALL","MALL","SULTAN MALL",1,"",,"1","60","SAR",1,73463,25340,"D","C","Asia/Riyadh","N","RMS01",07-09-21,"BOO_Boots","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","JEDDAH","","SAR","WESTERN PROVINCE","","SAR",1,1,5,29,129,"SULTAN MALL","SULTAN MALL","","JEDDAH","X03","SAU","0","0","","","SAUDI ARABIA","SAR","","RB2-2735-BOO","BOO","Boots","BOO","WELNES","Wellness Division","BOO_SULTAN MALL - BOO","CLS",09-05-16,17-07-19,"SOLO","12195","","Y"
