"BRAND","TIME_ID","OPTION_ID","STORE","REGULAR_SLS_UNITS","PROMO_SLS_UNITS","MRKDWN_SLS_UNITS","BASE_HISTORY"
"AME",202545,"336340949_AMEC900",30001,0,2,0,2
"AME",202545,"337317518_AMEC100",30099,1,0,0,1
"AME",202545,"337317518_AMEC100",30052,0,1,0,1
"AME",202545,"337745030_AMEC800",800031,0,0,0,0
"AME",202545,"339489846_AMEC535",30915,3,0,0,3
"AME",202545,"339489846_AMEC535",33088,1,0,0,1
"AME",202545,"128984126_AMEC109",33088,5,4,0,9
"AME",202545,"128984126_AMEC109",38016,0,27,0,27
"AME",202545,"128984126_AMEC109",38015,0,100,0,100
"AME",202545,"128984126_AMEC109",800008,0,0,0,0
"AME",202545,"128984126_AMEC109",800031,0,0,0,0
"AME",202545,"128984126_AMEC109",800004,0,0,0,0
"AME",202545,"128984126_AMEC100",30070,0,1,0,1
"AME",202545,"129320004_AMEC900",30915,4,0,0,4
"AME",202545,"128984126_AMEC001",33192,1,1,0,2
"AME",202545,"128984126_AMEC001",30070,2,0,0,2
"AME",202545,"128984126_AMEC001",33092,7,0,0,7
"AME",202545,"128984126_AMEC001",800008,0,0,0,0
"AME",202545,"342780202_AMEC029",30014,1,0,0,1
"AME",202545,"342780202_AMEC029",800004,0,0,0,0
"AME",202545,"342780202_AMEC676",30071,1,0,0,1
"AME",202545,"342780202_AMEC309",800217,0,0,0,0
"AME",202545,"342780202_AMEC309",800004,0,0,0,0
"AME",202545,"129320004_AMEC900",30024,2,3,0,5
"AME",202545,"129320004_AMEC900",33193,0,3,0,3
"AME",202545,"130213005_AMEC100",33202,1,0,0,1
"AME",202545,"130362609_AMEC309",30054,0,0,1,0
"AME",202545,"130213005_AMEC100",30101,1,1,0,2
"AME",202545,"130213005_AMEC100",30039,1,0,0,1
"AME",202545,"130213005_AMEC100",30913,1,0,0,1
"AME",202545,"130213005_AMEC001",33178,2,0,0,2
"AME",202545,"130213005_AMEC001",800044,0,0,0,0
"AME",202545,"130213005_AMEC001",30020,0,1,0,1
"AME",202545,"130213005_AMEC001",30032,0,2,0,2
"AME",202545,"130213005_AMEC001",800025,0,0,0,0
"AME",202545,"130213005_AMEC900",33086,1,0,0,1
"AME",202545,"130213005_AMEC900",800217,0,0,0,0
"AME",202545,"130213005_AMEC900",30032,0,1,0,1
"AME",202545,"130213005_AMEC900",800008,0,0,0,0
"AME",202545,"130213005_AMEC900",800218,0,0,0,0
"AME",202545,"129320004_AMEC001",33086,1,0,0,1
"AME",202545,"129320004_AMEC001",33192,2,0,0,2
"AME",202545,"129320004_AMEC001",38000,1,0,0,1
"AME",202545,"129320004_AMEC001",30071,1,0,0,1
"AME",202545,"336340949_AMEC100",30044,7,5,0,12
"AME",202545,"336340949_AMEC100",30915,2,0,0,2
"AME",202545,"336340949_AMEC100",33178,1,0,0,1
"AME",202545,"336340949_AMEC100",30913,2,0,0,2
"AME",202545,"336340949_AMEC100",30071,0,1,0,1
"AME",202545,"336340949_AMEC100",800218,0,0,0,0
"AME",202545,"336340949_AMEC100",800042,0,0,0,0
"AME",202545,"336340949_AMEC100",800031,0,0,0,0
"AME",202545,"336340949_AMEC900",33088,1,0,0,1
"AME",202545,"336279909_AMEC001",38000,0,0,3,0
"AME",202545,"337317518_AMEC100",33086,0,4,0,4
"AME",202545,"337745030_AMEC800",30089,1,0,0,1
"AME",202545,"129320004_AMEC900",33192,1,0,0,1
"AME",202545,"336601903_AMEC001",33092,2,0,0,2
"AME",202545,"130213005_AMEC001",30091,0,2,0,2
"AME",202545,"336222213_AMEC109",30013,0,0,2,0
"AME",202545,"337317518_AMEC100",30915,5,0,0,5
"AME",202545,"336701801_AMEC109",30823,0,0,3,0
"AME",202545,"130213005_AMEC001",33192,2,0,0,2
"AME",202545,"128984126_AMEC100",30024,1,1,0,2
"AME",202545,"337382944_AMEC241",32051,0,1,0,1
"AME",202545,"336222213_AMEC109",30071,0,0,1,0
"AME",202545,"336401381_AMEC342",30089,0,0,3,0
"AME",202545,"336401381_AMEC109",30057,0,0,1,0
"AME",202545,"130182253_AMEC300",30023,0,0,2,0
"AME",202545,"336340949_AMEC900",30023,4,3,0,7
"AME",202545,"336340949_AMEC900",30015,1,1,0,2
"AME",202545,"336340949_AMEC900",800025,0,0,0,0
"AME",202545,"336340949_AMEC900",30101,1,0,0,1
"AME",202545,"337317518_AMEC100",30881,0,1,0,1
"AME",202545,"337317518_AMEC100",32013,1,0,0,1
"AME",202545,"337317518_AMEC100",800218,0,0,0,0
"AME",202545,"337317518_AMEC100",30001,4,0,0,4
"AME",202545,"337745030_AMEC800",33064,1,0,0,1
"AME",202545,"337787420_AMEC900",800218,0,0,0,0
"AME",202545,"128984126_AMEC109",32056,2,0,0,2
"AME",202545,"128984126_AMEC109",800217,0,0,0,0
"AME",202545,"128984126_AMEC109",30017,1,0,0,1
"AME",202545,"128984126_AMEC109",800025,0,0,0,0
"AME",202545,"128984126_AMEC109",800218,0,0,0,0
"AME",202545,"128984126_AMEC109",30027,0,1,0,1
"AME",202545,"128984126_AMEC100",30044,1,2,0,3
"AME",202545,"128984126_AMEC100",33192,0,2,0,2
"AME",202545,"128984126_AMEC100",30029,5,2,0,7
"AME",202545,"128984126_AMEC100",30031,0,1,0,1
"AME",202545,"128984126_AMEC001",30054,2,0,0,2
"AME",202545,"128984126_AMEC001",30022,1,0,0,1
"AME",202545,"342780202_AMEC029",30054,1,0,0,1
"AME",202545,"342780202_AMEC029",800008,0,0,0,0
"AME",202545,"342780202_AMEC676",800217,0,0,0,0
"AME",202545,"342780202_AMEC309",800008,0,0,0,0
"AME",202545,"342780202_AMEC309",30071,1,1,0,2
"AME",202545,"342780202_AMEC274",32056,0,1,0,1
"AME",202545,"129320004_AMEC900",30914,17,6,0,23
"AME",202545,"129320004_AMEC900",30916,3,0,0,3
"AME",202545,"129320004_AMEC900",33203,4,0,0,4
"AME",202545,"129320004_AMEC900",30031,2,1,0,3
"AME",202545,"129320004_AMEC900",30913,6,1,0,7
"AME",202545,"129320004_AMEC900",30001,2,0,0,2
"AME",202545,"130213005_AMEC100",30044,3,1,0,4
"AME",202545,"130213005_AMEC100",32056,1,0,0,1
"AME",202545,"130213005_AMEC100",30023,1,1,0,2
"AME",202545,"130213005_AMEC100",30065,0,1,0,1
"AME",202545,"130213005_AMEC001",800056,0,0,0,0
"AME",202545,"130213005_AMEC001",30054,1,0,0,1
"AME",202545,"130213005_AMEC001",31045,1,0,0,1
"AME",202545,"130213005_AMEC001",800031,0,0,0,0
"AME",202545,"130213005_AMEC900",30047,1,0,0,1
"AME",202545,"130213005_AMEC900",30022,0,1,0,1
"AME",202545,"130213005_AMEC900",30101,2,3,0,5
"AME",202545,"130213005_AMEC900",30865,2,2,0,4
"AME",202545,"129320004_AMEC001",30093,0,3,0,3
"AME",202545,"129320004_AMEC001",30881,0,1,0,1
"AME",202545,"129320004_AMEC001",800008,0,0,0,0
"AME",202545,"336340949_AMEC100",33088,0,4,0,4
"AME",202545,"336340949_AMEC100",33090,0,1,0,1
"AME",202545,"336340949_AMEC100",30020,0,1,0,1
"AME",202545,"336340949_AMEC100",30914,3,0,0,3
"AME",202545,"336340949_AMEC100",30031,1,0,0,1
"AME",202545,"336340949_AMEC100",33093,4,0,0,4
"AME",202545,"336340949_AMEC100",30865,1,0,0,1
"AME",202545,"336340949_AMEC100",30027,2,0,0,2
"AME",202545,"130347844_AMEC817",30061,0,0,1,0
"AME",202545,"337377807_AMEC106",30030,1,1,0,2
"AME",202545,"338188752_AMEC343",33088,0,1,0,1
"AME",202545,"338188752_AMEC343",33064,2,0,0,2
"AME",202545,"336222213_AMEC109",30077,0,0,2,0
"AME",202545,"336401381_AMEC109",30013,0,0,2,0
"AME",202545,"336340949_AMEC900",30020,1,0,0,1
"AME",202545,"336340949_AMEC900",30039,1,0,0,1
"AME",202545,"336340949_AMEC900",30071,1,0,0,1
"AME",202545,"336340949_AMEC900",30048,3,3,0,6
"AME",202545,"337317518_AMEC100",30017,1,0,0,1
"AME",202545,"337317518_AMEC100",30071,1,0,0,1
"AME",202545,"337317518_AMEC100",33193,1,2,0,3
"AME",202545,"337317518_AMEC100",800042,0,0,0,0
"AME",202545,"337317518_AMEC100",800031,0,0,0,0
"AME",202545,"337317518_AMEC100",30048,8,1,0,9
"AME",202545,"337313404_AMEC110",800031,0,0,0,0
"AME",202545,"337787420_AMEC900",33090,1,1,0,2
"AME",202545,"337787420_AMEC900",30913,0,1,0,1
"AME",202545,"342234854_AMEC106",800044,0,0,0,0
"AME",202545,"128984126_AMEC109",800056,0,0,0,0
"AME",202545,"128984126_AMEC109",30057,2,0,0,2
"AME",202545,"128984126_AMEC109",30061,0,2,0,2
"AME",202545,"128984126_AMEC109",800054,0,0,0,0
"AME",202545,"128984126_AMEC109",800044,0,0,0,0
"AME",202545,"128984126_AMEC109",38000,0,3,0,3
"AME",202545,"128984126_AMEC109",30101,2,0,0,2
"AME",202545,"128984126_AMEC109",33193,0,2,0,2
"AME",202545,"128984126_AMEC109",32057,1,0,0,1
"AME",202545,"130362611_AMEC900",30077,0,1,0,1
"AME",202545,"128984126_AMEC100",30915,2,0,0,2
"AME",202545,"128984126_AMEC100",800217,0,0,0,0
"AME",202545,"128984126_AMEC100",30023,1,0,0,1
"AME",202545,"128984126_AMEC100",800054,0,0,0,0
"AME",202545,"128984126_AMEC100",800044,0,0,0,0
"AME",202545,"128984126_AMEC100",30101,2,1,0,3
"AME",202545,"128984126_AMEC100",30071,0,1,0,1
"AME",202545,"129320004_AMEC900",33088,1,0,0,1
"AME",202545,"128984126_AMEC001",30100,2,1,0,3
"AME",202545,"128984126_AMEC001",30029,2,0,0,2
"AME",202545,"128984126_AMEC001",30101,4,1,0,5
"AME",202545,"128984126_AMEC001",30048,1,1,0,2
"AME",202545,"272974398_AMEC209",30048,0,0,1,0
"AME",202545,"342780202_AMEC029",30070,1,0,0,1
"AME",202545,"342780202_AMEC274",30071,1,0,0,1
"AME",202545,"342780202_AMEC274",800004,0,0,0,0
"AME",202545,"129320004_AMEC900",38015,2,95,0,97
"AME",202545,"130213005_AMEC100",33088,2,1,0,3
"AME",202545,"130362609_AMEC309",30053,1,0,0,1
"AME",202545,"333274642_AMEC209",38000,0,0,1,0
"AME",202545,"333274642_AMEC209",30819,0,0,1,0
"AME",202545,"130213005_AMEC001",33086,1,3,0,4
"AME",202545,"130213005_AMEC001",800217,0,0,0,0
"AME",202545,"130213005_AMEC001",38000,2,0,0,2
"AME",202545,"130213005_AMEC001",30027,3,1,0,4
"AME",202545,"130213005_AMEC900",33088,2,4,0,6
"AME",202545,"130213005_AMEC900",33178,2,0,0,2
"AME",202545,"130213005_AMEC900",38000,1,0,0,1
"AME",202545,"130213005_AMEC900",33193,3,3,0,6
"AME",202545,"130213005_AMEC900",32026,1,0,0,1
"AME",202545,"130213005_AMEC900",30027,1,1,0,2
"AME",202545,"129320004_AMEC001",30064,0,1,0,1
"AME",202545,"129320004_AMEC001",30057,1,4,0,5
"AME",202545,"129320004_AMEC001",30048,2,0,0,2
"AME",202545,"336340949_AMEC100",30024,2,1,0,3
"AME",202545,"336340949_AMEC100",30015,0,1,0,1
"AME",202545,"336340949_AMEC100",30048,0,1,0,1
"AME",202545,"336340949_AMEC100",32057,1,0,0,1
"AME",202545,"336340949_AMEC900",30093,2,1,0,3
"AME",202545,"336340949_AMEC900",30054,0,1,0,1
"AME",202545,"337317518_AMEC100",30044,4,8,0,12
"AME",202545,"336401381_AMEC109",30089,0,0,2,0
"AME",202545,"129320004_AMEC900",32013,2,0,0,2
"AME",202545,"128984126_AMEC001",30071,0,5,0,5
"AME",202545,"129320004_AMEC900",30023,0,1,0,1
"AME",202545,"336601903_AMEC203",32026,1,0,0,1
"AME",202545,"128984126_AMEC001",30090,1,0,0,1
"AME",202545,"342780202_AMEC274",30014,0,1,0,1
"AME",202545,"336340949_AMEC900",33090,2,0,0,2
"AME",202545,"337317518_AMEC100",30020,0,4,0,4
"AME",202545,"128984126_AMEC001",33093,5,0,0,5
"AME",202545,"336340949_AMEC900",30915,2,1,0,3
"AME",202545,"337317518_AMEC100",30030,2,0,0,2
"AME",202545,"128984126_AMEC100",30065,0,2,0,2
"AME",202545,"129320004_AMEC900",31045,1,0,0,1
"AME",202545,"337377807_AMEC200",30052,2,0,0,2
"AME",202545,"337382944_AMEC241",33090,1,0,0,1
"AME",202545,"337377807_AMEC106",30052,0,2,0,2
"AME",202545,"336222213_AMEC109",30054,0,0,1,0
"AME",202545,"336222213_AMEC109",30091,0,0,3,0
"AME",202545,"336340949_AMEC900",30914,2,0,0,2
"AME",202545,"336340949_AMEC900",30104,2,0,0,2
"AME",202545,"337317518_AMEC100",800217,0,0,0,0
"AME",202545,"337317518_AMEC100",30913,6,0,0,6
"AME",202545,"337317518_AMEC100",30095,1,0,0,1
"AME",202545,"337745030_AMEC800",33092,1,0,0,1
"AME",202545,"337787420_AMEC900",30054,1,0,0,1
"AME",202545,"337787420_AMEC900",800008,0,0,0,0
"AME",202545,"337787420_AMEC900",32051,2,6,0,8
"AME",202545,"339489846_AMEC535",800044,0,0,0,0
"AME",202545,"128984126_AMEC109",33192,2,0,0,2
"AME",202545,"128984126_AMEC109",30024,2,1,0,3
"AME",202545,"128984126_AMEC109",30035,0,2,0,2
"AME",202545,"128984126_AMEC109",32064,2,0,0,2
"AME",202545,"128984126_AMEC109",30916,3,0,0,3
"AME",202545,"128984126_AMEC109",33092,18,0,0,18
"AME",202545,"128984126_AMEC109",30913,1,0,0,1
"AME",202545,"130362611_AMEC900",30024,0,1,0,1
"AME",202545,"128984126_AMEC100",33088,0,1,0,1
"AME",202545,"128984126_AMEC100",30100,4,0,0,4
"AME",202545,"128984126_AMEC100",38000,0,2,0,2
"AME",202545,"128984126_AMEC100",30048,1,1,0,2
"AME",202545,"128984126_AMEC100",32051,1,2,0,3
"AME",202545,"128984126_AMEC100",33099,1,0,0,1
"AME",202545,"128984126_AMEC001",33088,1,0,0,1
"AME",202545,"332244196_AMEC200",30024,0,0,1,0
"AME",202545,"128984126_AMEC001",30057,1,0,0,1
"AME",202545,"128984126_AMEC001",800031,0,0,0,0
"AME",202545,"342780202_AMEC029",32013,1,2,0,3
"AME",202545,"342780202_AMEC029",33178,1,0,0,1
"AME",202545,"342780202_AMEC676",30070,1,0,0,1
"AME",202545,"342780202_AMEC676",800004,0,0,0,0
"AME",202545,"129320004_AMEC900",30065,0,1,0,1
"AME",202545,"129320004_AMEC900",32026,0,3,0,3
"AME",202545,"130213005_AMEC100",38016,0,5,0,5
"AME",202545,"336601903_AMEC001",800008,0,0,0,0
"AME",202545,"338217923_AMEC109",32051,1,1,0,2
"AME",202545,"130213005_AMEC100",30031,0,5,0,5
"AME",202545,"130213005_AMEC100",33093,4,0,0,4
"AME",202545,"130213005_AMEC100",33193,2,0,0,2
"AME",202545,"130213005_AMEC100",30048,1,0,0,1
"AME",202545,"130213005_AMEC100",33099,3,0,0,3
"AME",202545,"130213005_AMEC001",30915,2,1,0,3
"AME",202545,"130213005_AMEC001",30093,2,1,0,3
"AME",202545,"130213005_AMEC001",33088,0,7,0,7
"AME",202545,"130213005_AMEC001",30065,1,0,0,1
"AME",202545,"130213005_AMEC001",30914,7,10,0,17
"AME",202545,"130213005_AMEC001",33087,2,0,0,2
"AME",202545,"130213005_AMEC001",33193,2,12,0,14
"AME",202545,"130213005_AMEC001",32051,5,2,0,7
"AME",202545,"130213005_AMEC900",30057,4,0,0,4
"AME",202545,"130213005_AMEC900",30020,1,2,0,3
"AME",202545,"130213005_AMEC900",30048,2,2,0,4
"AME",202545,"129320004_AMEC001",30053,0,2,0,2
"AME",202545,"129320004_AMEC001",32013,0,1,0,1
"AME",202545,"129320004_AMEC001",800217,0,0,0,0
"AME",202545,"129320004_AMEC001",32051,4,0,0,4
"AME",202545,"130712655_AMEC200",30017,0,0,1,0
"AME",202545,"336340949_AMEC100",30023,0,4,0,4
"AME",202545,"336340949_AMEC100",30101,1,3,0,4
"AME",202545,"336340949_AMEC100",32047,1,2,0,3
"AME",202545,"336279909_AMEC001",30024,0,0,6,0
"AME",202545,"336222213_AMEC109",32051,0,0,1,0
"AME",202545,"338188752_AMEC343",30057,0,0,1,0
"AME",202545,"129320004_AMEC900",30057,2,1,0,3
"AME",202545,"130213005_AMEC001",30044,1,7,0,8
"AME",202545,"130213005_AMEC001",38015,3,44,0,47
"AME",202545,"336340949_AMEC100",30074,1,0,0,1
"AME",202545,"336340949_AMEC900",30044,5,6,0,11
"AME",202545,"337317518_AMEC100",32051,3,1,0,4
"AME",202545,"336340949_AMEC900",800217,0,0,0,0
"AME",202545,"337317518_AMEC100",800050,0,0,0,0
"AME",202545,"337317518_AMEC100",33064,1,0,0,1
"AME",202545,"337317518_AMEC100",31045,1,0,0,1
"AME",202545,"337317518_AMEC100",800044,0,0,0,0
"AME",202545,"337317518_AMEC100",32026,4,4,0,8
"AME",202545,"337317518_AMEC100",800004,0,0,0,0
"AME",202545,"337313404_AMEC110",30914,0,1,0,1
"AME",202545,"128984126_AMEC109",30915,4,0,0,4
"AME",202545,"128984126_AMEC109",30023,2,0,0,2
"AME",202545,"128984126_AMEC109",30914,0,1,0,1
"AME",202545,"128984126_AMEC109",33099,0,1,0,1
"AME",202545,"128984126_AMEC100",30057,1,0,0,1
"AME",202545,"128984126_AMEC100",33203,3,0,0,3
"AME",202545,"128984126_AMEC100",33092,2,0,0,2
"AME",202545,"128984126_AMEC100",800008,0,0,0,0
"AME",202545,"333809601_AMEC001",33086,0,0,2,0
"AME",202545,"129320004_AMEC900",800056,0,0,0,0
"AME",202545,"128984126_AMEC001",800217,0,0,0,0
"AME",202545,"128984126_AMEC001",32051,5,2,0,7
"AME",202545,"273909493_AMEC020",800056,0,0,0,0
"AME",202545,"342780202_AMEC029",30071,1,0,0,1
"AME",202545,"342780202_AMEC029",32057,1,0,0,1
"AME",202545,"342780202_AMEC676",800008,0,0,0,0
"AME",202545,"342780202_AMEC309",30057,0,1,0,1
"AME",202545,"129320004_AMEC900",30091,0,1,0,1
"AME",202545,"129320004_AMEC900",30032,0,1,0,1
"AME",202545,"129320004_AMEC900",800218,0,0,0,0
"AME",202545,"129320004_AMEC900",800042,0,0,0,0
"AME",202545,"130213005_AMEC100",33086,1,0,0,1
"AME",202545,"130213005_AMEC100",33192,0,3,0,3
"AME",202545,"333274641_AMEC400",30819,0,0,1,0
"AME",202545,"336601903_AMEC001",30914,1,0,0,1
"AME",202545,"336601903_AMEC203",800044,0,0,0,0
"AME",202545,"130213005_AMEC100",33092,4,0,0,4
"AME",202545,"130213005_AMEC100",30071,1,0,0,1
"AME",202545,"130213005_AMEC100",32051,2,0,0,2
"AME",202545,"130213005_AMEC100",800004,0,0,0,0
"AME",202545,"130213005_AMEC100",32047,1,0,0,1
"AME",202545,"130213005_AMEC001",800050,0,0,0,0
"AME",202545,"130213005_AMEC001",30023,0,4,0,4
"AME",202545,"130213005_AMEC001",30100,1,0,0,1
"AME",202545,"130213005_AMEC001",30024,1,0,0,1
"AME",202545,"130213005_AMEC001",32064,1,0,0,1
"AME",202545,"130213005_AMEC001",33093,1,0,0,1
"AME",202545,"130213005_AMEC900",30914,1,0,0,1
"AME",202545,"129320004_AMEC001",30089,0,1,0,1
"AME",202545,"336340949_AMEC100",30070,2,0,0,2
"AME",202545,"336340949_AMEC100",38000,0,1,0,1
"AME",202545,"336340949_AMEC100",800008,0,0,0,0
"AME",202545,"336340949_AMEC100",30039,2,0,0,2
"AME",202545,"336340949_AMEC100",33193,1,0,0,1
"AME",202545,"336340949_AMEC100",800004,0,0,0,0
"AME",202545,"130213005_AMEC100",30020,1,0,0,1
"AME",202545,"130213005_AMEC100",800008,0,0,0,0
"AME",202545,"130213005_AMEC100",32026,1,0,0,1
"AME",202545,"130213005_AMEC001",30074,1,0,0,1
"AME",202545,"130213005_AMEC001",38016,0,12,0,12
"AME",202545,"130213005_AMEC001",30047,0,2,0,2
"AME",202545,"130213005_AMEC001",32057,1,0,0,1
"AME",202545,"130213005_AMEC900",30064,1,0,0,1
"AME",202545,"130213005_AMEC900",30017,1,0,0,1
"AME",202545,"130213005_AMEC900",30071,3,0,0,3
"AME",202545,"130213005_AMEC900",32051,2,4,0,6
"AME",202545,"337382944_AMEC241",30057,0,0,1,0
"AME",202545,"337382944_AMEC241",800031,0,0,0,0
"AME",202545,"338188752_AMEC343",30915,1,0,0,1
"AME",202545,"338188752_AMEC343",32026,1,0,0,1
"AME",202545,"336401381_AMEC109",30022,0,0,1,0
"AME",202545,"336340949_AMEC100",30017,2,0,0,2
"AME",202545,"336340949_AMEC100",30916,1,0,0,1
"AME",202545,"336340949_AMEC100",33092,10,0,0,10
"AME",202545,"336340949_AMEC900",30070,1,0,0,1
"AME",202545,"336340949_AMEC900",32051,2,0,0,2
"AME",202545,"337317518_AMEC100",30053,0,2,0,2
"AME",202545,"337317518_AMEC100",32056,1,0,0,1
"AME",202545,"337317518_AMEC100",800056,0,0,0,0
"AME",202545,"337317518_AMEC100",30015,2,6,0,8
"AME",202545,"337317518_AMEC100",33203,3,0,0,3
"AME",202545,"337313404_AMEC110",30057,0,0,1,0
"AME",202545,"337313404_AMEC110",32051,0,1,0,1
"AME",202545,"337745030_AMEC800",30057,0,0,1,0
"AME",202545,"337787420_AMEC900",30044,2,0,0,2
"AME",202545,"337787420_AMEC900",33088,1,0,0,1
"AME",202545,"337787420_AMEC900",30064,1,0,0,1
"AME",202545,"337787420_AMEC900",800044,0,0,0,0
"AME",202545,"337787420_AMEC900",30914,2,0,0,2
"AME",202545,"337787420_AMEC900",33203,1,0,0,1
"AME",202545,"337787420_AMEC900",30071,1,0,0,1
"AME",202545,"337787420_AMEC900",33093,3,0,0,3
"AME",202545,"128984126_AMEC109",30054,2,0,0,2
"AME",202545,"128984126_AMEC109",30091,0,1,0,1
"AME",202545,"128984126_AMEC109",30865,0,1,0,1
"AME",202545,"128984126_AMEC109",32026,1,4,0,5
"AME",202545,"128984126_AMEC109",32051,6,2,0,8
"AME",202545,"128984126_AMEC109",32047,0,1,0,1
"AME",202545,"128984126_AMEC100",30104,2,0,0,2
"AME",202545,"128984126_AMEC100",30913,1,0,0,1
"AME",202545,"128984126_AMEC100",800004,0,0,0,0
"AME",202545,"128984126_AMEC001",30044,3,2,0,5
"AME",202545,"129320004_AMEC900",30052,0,1,0,1
"AME",202545,"128984126_AMEC001",30031,0,1,0,1
"AME",202545,"128984126_AMEC001",32026,5,2,0,7
"AME",202545,"128984126_AMEC001",30095,1,0,0,1
"AME",202545,"129320004_AMEC900",38016,0,20,0,20
"AME",202545,"129320004_AMEC900",800044,0,0,0,0
"AME",202545,"129320004_AMEC900",800008,0,0,0,0
"AME",202545,"129320004_AMEC900",32047,2,1,0,3
"AME",202545,"130213005_AMEC100",800050,0,0,0,0
"AME",202545,"130213005_AMEC100",30915,1,1,0,2
"AME",202545,"130213005_AMEC100",800044,0,0,0,0
"AME",202546,"129320004_AMEC900",30881,1,0,0,1
"AME",202546,"129320004_AMEC900",800044,0,0,0,0
"AME",202546,"130213005_AMEC001",30057,1,0,0,1
"AME",202546,"130213005_AMEC001",800044,0,0,0,0
"AME",202546,"130213005_AMEC001",38000,3,0,0,3
"AME",202546,"130213005_AMEC900",30044,4,0,0,4
"AME",202546,"130213005_AMEC900",30915,0,1,0,1
"AME",202546,"130213005_AMEC900",33086,1,0,0,1
"AME",202546,"130213005_AMEC900",30024,1,0,0,1
"AME",202546,"130213005_AMEC900",800044,0,0,0,0
"AME",202546,"130213005_AMEC900",800218,0,0,0,0
"AME",202546,"130213005_AMEC900",33193,4,0,0,4
"AME",202546,"129320004_AMEC001",33193,1,0,0,1
"AME",202546,"331075785_AMEC900",30089,0,0,1,0
"AME",202546,"336340949_AMEC100",30915,0,1,0,1
"AME",202546,"336340949_AMEC900",30044,5,0,0,5
"AME",202546,"336340949_AMEC900",32051,2,0,0,2
"AME",202546,"337317518_AMEC100",30881,1,0,0,1
"AME",202546,"337317518_AMEC100",38000,0,2,0,2
"AME",202546,"337317518_AMEC100",32064,2,0,0,2
"AME",202546,"337317518_AMEC100",32026,1,0,0,1
"AME",202546,"128984126_AMEC109",33192,1,0,0,1
"AME",202546,"128984126_AMEC109",30071,1,0,0,1
"AME",202546,"130362611_AMEC900",30023,1,0,0,1
"AME",202546,"128984126_AMEC100",30915,0,1,0,1
"AME",202546,"128984126_AMEC100",30065,0,1,0,1
"AME",202546,"128984126_AMEC100",800008,0,0,0,0
"AME",202546,"128984126_AMEC100",32051,2,0,0,2
"AME",202546,"128984126_AMEC001",30048,1,0,0,1
"AME",202546,"342780202_AMEC029",32013,1,0,0,1
"AME",202546,"342780202_AMEC676",30070,1,0,0,1
"AME",202546,"342780202_AMEC274",30093,1,3,0,4
"AME",202546,"129320004_AMEC900",30054,1,0,0,1
"AME",202546,"129320004_AMEC900",30031,0,1,0,1
"AME",202546,"129320004_AMEC900",30913,1,1,0,2
"AME",202546,"129320004_AMEC900",800042,0,0,0,0
"AME",202546,"130213005_AMEC100",800044,0,0,0,0
"AME",202546,"130213005_AMEC100",800042,0,0,0,0
"AME",202546,"130213005_AMEC900",800217,0,0,0,0
"AME",202546,"130213005_AMEC900",800008,0,0,0,0
"AME",202546,"130213005_AMEC900",30071,1,0,0,1
"AME",202546,"130213005_AMEC900",32026,1,0,0,1
"AME",202546,"130213005_AMEC900",32051,3,0,0,3
"AME",202546,"129320004_AMEC001",30915,0,2,0,2
"AME",202546,"129320004_AMEC001",30031,1,0,0,1
"AME",202546,"335124680_AMEC237",30095,0,0,3,0
"AME",202546,"336279909_AMEC001",30072,0,0,3,0
"AME",202546,"130213005_AMEC900",30072,1,0,0,1
"AME",202546,"336340949_AMEC100",30001,3,0,0,3
"AME",202546,"130213005_AMEC900",33088,2,0,0,2
"AME",202546,"336340949_AMEC900",33087,1,0,0,1
"AME",202546,"130213005_AMEC100",30913,0,3,0,3
"AME",202546,"128984126_AMEC001",30915,0,1,0,1
"AME",202546,"128984126_AMEC001",30865,0,2,0,2
"AME",202546,"342780202_AMEC309",30070,0,2,0,2
"AME",202546,"337787420_AMEC900",32051,2,0,0,2
"AME",202546,"342780202_AMEC274",30070,1,0,0,1
"AME",202546,"336401381_AMEC109",30013,0,0,2,0
"AME",202546,"336340949_AMEC100",800042,0,0,0,0
"AME",202546,"337317518_AMEC100",30071,1,0,0,1
"AME",202546,"337787420_AMEC900",33088,3,0,0,3
"AME",202546,"337787420_AMEC900",800218,0,0,0,0
"AME",202546,"128984126_AMEC109",800008,0,0,0,0
"AME",202546,"128984126_AMEC109",33099,2,0,0,2
"AME",202546,"128984126_AMEC100",800044,0,0,0,0
"AME",202546,"128984126_AMEC100",32047,1,0,0,1
"AME",202546,"128984126_AMEC001",30101,3,0,0,3
"AME",202546,"128984126_AMEC001",32026,1,0,0,1
"AME",202546,"342780202_AMEC029",800217,0,0,0,0
"AME",202546,"129320004_AMEC900",800218,0,0,0,0
"AME",202546,"130213005_AMEC100",30915,0,2,0,2
"AME",202546,"130213005_AMEC100",30027,1,0,0,1
"AME",202546,"130213005_AMEC001",32068,1,0,0,1
"AME",202546,"130213005_AMEC900",30089,1,0,0,1
"AME",202546,"130213005_AMEC900",30064,4,0,0,4
"AME",202546,"130213005_AMEC900",30913,0,2,0,2
"AME",202546,"129320004_AMEC001",32051,2,0,0,2
